"OrderDate.date"	"Order.id"	"Variation.number"	"OrderProperty.value"	"OrderProperty.value"	"Order.statusName"	"OrderItem.quantity"	"OrderParcelService.backendName"	"ShippingPackages.packageNumber"	
"2022-11-11 01:46:12"	687669	"Rabo-1990Set1"	106	"028-3609056-6395528"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186200895	
"2022-11-11 01:46:12"	687669		106	"028-3609056-6395528"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186200895	
"2022-11-12 01:46:26"	687977	"Silky-KSI522121"	106	"303-4716849-9701906"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186234499	
"2022-11-12 01:46:26"	687977		106	"303-4716849-9701906"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186234499	
"2022-11-15 15:37:55"	689370	"Silbergleit-1000"	106	"306-1796514-7569914"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186361757	
"2022-11-15 15:37:55"	689370		106	"306-1796514-7569914"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186361757	
"2022-11-17 15:54:59"	690109	"Heitmann-387-39"	106	"303-2033803-3276305"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186430524	
"2022-11-17 15:54:59"	690109		106	"303-2033803-3276305"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186430524	
"2022-11-18 09:35:05"	690346	"Heitmann-385-37"	106	"303-9733057-8433939"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186444652	
"2022-11-18 09:35:05"	690346		106	"303-9733057-8433939"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186444652	
"2022-11-19 19:36:32"	690902	"Felo-52004510"	106	"304-8840061-4830728"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186485810	
"2022-11-19 19:36:32"	690902		106	"304-8840061-4830728"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186485810	
"2022-11-20 15:38:57"	691049	"Klemmsia-0561"	106	"304-6265463-6475558"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186497847	
"2022-11-20 15:38:57"	691049		106	"304-6265463-6475558"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186497847	
"2022-11-22 00:38:16"	691532	"Heitmann-387-46"	106	"028-0900110-8947532"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186596237	
"2022-11-22 00:38:16"	691532		106	"028-0900110-8947532"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186596237	
"2022-11-23 02:41:28"	691985	"WEKEM-WK8.020"	106	"304-7731726-9470759"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186639917	
"2022-11-23 02:41:28"	691985		106	"304-7731726-9470759"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186639917	
"2022-11-25 11:33:44"	692952	"Picard-6006041019"	106	"302-2034852-9353928"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186736393	
"2022-11-25 11:33:44"	692952		106	"302-2034852-9353928"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186736393	
"2022-11-27 01:42:10"	693545	"Heitmann-386-38"	106	"303-5306287-1482702"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186799037	
"2022-11-27 01:42:10"	693545		106	"303-5306287-1482702"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186799037	
"2022-11-28 10:31:41"	693877	"Heitmann-387-46"	106	"028-1053489-9383527"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186858262	
"2022-11-28 10:31:41"	693877	"Heitmann-387-45"	106	"028-1053489-9383527"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186858262	
"2022-11-28 10:31:41"	693877		106	"028-1053489-9383527"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186858262	
"2022-11-28 10:29:20"	693805	"Silky-KSI572613"	106	"303-9549620-4057934"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186861013	
"2022-11-28 10:29:20"	693805		106	"303-9549620-4057934"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186861013	
"2022-11-28 12:30:09"	693994	"Leinos-600.08.202"	106	"028-3783937-2638759"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446186875670	
"2022-11-28 12:30:09"	693994		106	"028-3783937-2638759"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186875670	
"2022-11-29 10:34:51"	694447	"Heitmann-386-42"	106	"305-8761550-1763511"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186931415	
"2022-11-29 10:34:51"	694447		106	"305-8761550-1763511"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186931415	
"2022-11-29 10:31:06"	694450	"Nebo-J3A012"	106	"302-4991924-5027567"	"[8.1] Storniert mit Gutschrift"	5	"DPD"	9446186931462	
"2022-11-29 10:31:06"	694450		106	"302-4991924-5027567"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186931462	
"2022-11-30 13:32:17"	694934	"Piher-02680x4"	106	"302-4918941-2352309"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186988416	
"2022-11-30 13:32:17"	694934	"Piher-02680"	106	"302-4918941-2352309"	"[8.1] Storniert mit Gutschrift"	4	"DPD"	9446186988416	
"2022-11-30 13:32:17"	694934		106	"302-4918941-2352309"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186988416	
"2022-12-01 00:32:11"	695122	"Heitmann-385-41"	106	"303-2241764-7853950"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446187000090	
"2022-12-01 00:32:11"	695122		106	"303-2241764-7853950"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446187000090	
"2021-12-08 05:03:21"	558580	"Heitmann-386-43"	106	"302-0668354-9906764"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315690084	
"2021-12-08 05:03:21"	558580		106	"302-0668354-9906764"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315690084	
"2021-12-21 02:10:59"	564251	"Heitmann-387-38"	106	"302-1025450-3285100"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315905459	
"2021-12-21 02:10:59"	564251		106	"302-1025450-3285100"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315905459	
"2021-12-21 02:06:45"	564205	"Heitmann-7963GM"	106	"304-9310250-3718702"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315905466	
"2021-12-21 02:06:45"	564205		106	"304-9310250-3718702"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315905466	
"2021-12-20 20:57:50"	564225	"Protus-kx0500"	106	"304-3736830-4181132"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315905487	
"2021-12-20 20:57:50"	564225		106	"304-3736830-4181132"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315905487	
"2021-12-21 02:10:39"	564233	"Silky-KSI635036"	106	"302-8079456-9442736"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315905503	
"2021-12-21 02:10:39"	564233		106	"302-8079456-9442736"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315905503	
"2021-12-21 17:06:11"	564421	"DEWALT-DWST83459-1"	106	"028-5900701-5169904"	"[8.1] Storniert mit Gutschrift"	3	"DPD"	9446315939611	
"2021-12-21 17:06:11"	564421		106	"028-5900701-5169904"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315939611	
"2021-12-21 17:01:43"	564492	"Arbo-PCS.FG.1000"	106	"028-0832982-5673924"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315958604	
"2021-12-21 17:01:43"	564492		106	"028-0832982-5673924"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315958604	
"2021-12-21 20:08:30"	564516	"Beko-2961400"	106	"304-3035947-4481920"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315961175	
"2021-12-21 20:08:30"	564516		106	"304-3035947-4481920"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315961175	
"2021-12-22 05:03:31"	564648	"Stubai-436050"	106	"306-5036962-0253141"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315963620	
"2021-12-22 05:03:31"	564648		106	"306-5036962-0253141"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315963620	
"2021-12-23 01:02:51"	564934	"Heitmann-371-43"	106	"305-7582331-2828350"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315994726	
"2021-12-23 01:02:51"	564934		106	"305-7582331-2828350"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446315994726	
"2021-12-23 18:05:28"	565118	"WEKEM-WS362.025"	106	"028-2348521-6474749"	"[8.1] Storniert mit Gutschrift"	5	"DPD"	9446316014517	
"2021-12-23 18:05:28"	565118		106	"028-2348521-6474749"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316014517	
"2021-12-23 18:03:46"	565151	"WILPU-02890.00001"	106	"304-6357359-5050718"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316017573	
"2021-12-23 18:03:46"	565151		106	"304-6357359-5050718"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316017573	
"2021-12-24 05:04:25"	565248	"Famag-140465200"	106	"305-7095100-9525102"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316020604	
"2021-12-24 05:04:25"	565248	"Famag-140090400"	106	"305-7095100-9525102"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316020604	
"2021-12-24 05:04:25"	565248	"Famag-140290100"	106	"305-7095100-9525102"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316020604	
"2021-12-24 05:04:25"	565248		106	"305-7095100-9525102"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316020604	
"2021-12-24 13:05:05"	565364	"Kunz-12.102"	106	"304-0495537-3695515"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316024582	
"2021-12-24 13:05:05"	565364		106	"304-0495537-3695515"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316024582	
"2021-12-25 07:08:34"	565520	"Heitmann-386-42"	106	"302-1047858-4195554"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316026358	
"2021-12-25 07:08:34"	565520		106	"302-1047858-4195554"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316026358	
"2021-12-25 07:07:27"	565515	"Heitmann-387-45"	106	"305-9890009-4230705"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316026359	
"2021-12-25 07:07:27"	565515		106	"305-9890009-4230705"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316026359	
"2021-12-25 07:12:26"	565429	"Heitmann-928CA20-21"	106	"028-9339401-9962744"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316026360	
"2021-12-25 07:12:26"	565429		106	"028-9339401-9962744"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316026360	
"2021-12-25 07:10:38"	565474	"Tigra-13273"	106	"302-6141338-9908364"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316026399	
"2021-12-25 07:10:38"	565474	"Tigra-13273x2"	106	"302-6141338-9908364"	"[8.1] Storniert mit Gutschrift"	5	"DPD"	9446316026399	
"2021-12-25 07:10:38"	565474		106	"302-6141338-9908364"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316026399	
"2021-12-25 13:06:48"	565531	"Tajima-SET_PUL265_GNB265N"	106	"306-4787170-0538724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316027062	
"2021-12-25 13:06:48"	565531		106	"306-4787170-0538724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316027062	
"2021-12-25 19:12:32"	565573	"Felo-24099156"	106	"302-1036334-8455548"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316028171	
"2021-12-25 19:12:32"	565573		106	"302-1036334-8455548"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316028171	
"2021-12-25 19:08:04"	565576	"Kirschen-3247006"	106	"306-6085878-6371542"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316028177	
"2021-12-25 19:08:04"	565576		106	"306-6085878-6371542"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316028177	
"2021-12-26 04:05:38"	565701	"Leinos-290.01.102"	106	"303-4843859-3623503"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316029189	
"2021-12-26 04:05:38"	565701		106	"303-4843859-3623503"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316029189	
"2021-12-26 17:06:05"	565748	"Schwaiger-PWE0002"	106	"303-1152432-2656353"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316032267	
"2021-12-26 17:06:05"	565748		106	"303-1152432-2656353"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316032267	
"2021-12-26 17:07:36"	565751	"WR-10113"	106	"305-1878502-4866708"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316032416	
"2021-12-26 17:07:36"	565751		106	"305-1878502-4866708"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316032416	
"2021-12-26 17:05:21"	565804	"Leinos-291.04.002"	106	"304-6596420-3388363"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446316035942	
"2021-12-26 17:05:21"	565804		106	"304-6596420-3388363"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316035942	
"2021-12-26 21:11:42"	565825	"Silky-KSI635036"	106	"306-4899443-6887566"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316036783	
"2021-12-26 21:11:42"	565825		106	"306-4899443-6887566"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316036783	
"2021-12-26 21:16:08"	565855	"Briani-585.190.30800"	106	"306-7501544-6085915"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316037551	
"2021-12-26 21:16:08"	565855		106	"306-7501544-6085915"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316037551	
"2021-12-27 16:19:36"	566101	"Leinos-850.04.400"	106	"304-1292985-5863503"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316112468	
"2021-12-27 16:19:36"	566101	"Leinos-850.04.057"	106	"304-1292985-5863503"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316112468	
"2021-12-27 16:19:36"	566101		106	"304-1292985-5863503"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316112468	
"2021-12-28 00:16:17"	566194	"K-Stanley-1-97-519"	106	"304-3245987-7113903"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446316116498	
"2021-12-28 00:16:17"	566194		106	"304-3245987-7113903"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316116498	
"2021-12-28 00:09:11"	566231	"Silbergleit-1000Blanco"	106	"303-3899613-5696304"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446316117651	
"2021-12-28 00:09:11"	566231	"Silbergleit-1000"	106	"303-3899613-5696304"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316117651	
"2021-12-28 00:09:11"	566231		106	"303-3899613-5696304"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316117651	
"2021-12-28 00:11:22"	566288	"Silky-KSI327539"	106	"304-8919437-7514757"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446316117661	
"2021-12-28 00:11:22"	566288		106	"304-8919437-7514757"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316117661	
"2021-12-28 17:27:25"	566318	"Magma-J-WD240"	106	"302-4281326-4947504"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316132008	
"2021-12-28 17:27:25"	566318		106	"302-4281326-4947504"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316132008	
"2021-12-28 17:24:36"	566419	"Silky-KSI635036"	106	"302-4753695-6248333"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316132124	
"2021-12-28 17:24:36"	566419		106	"302-4753695-6248333"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316132124	
"2021-12-28 17:33:46"	566526	"Leinos-658.08.000"	106	"303-0550695-5764311"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316142277	
"2021-12-28 17:33:46"	566526		106	"303-0550695-5764311"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316142277	
"2021-12-28 22:39:13"	566610	"Heitmann-385-36"	106	"302-1391195-7125935"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316155534	
"2021-12-28 22:39:13"	566610		106	"302-1391195-7125935"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316155534	
"2021-12-28 22:26:23"	566644	"Silky-KSI534017"	106	"302-2154869-0694745"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316158243	
"2021-12-28 22:26:23"	566644		106	"302-2154869-0694745"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316158243	
"2021-12-29 20:24:39"	567006	"DEWALT-DWST83411-1"	106	"304-7684168-4360344"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316192303	
"2021-12-29 20:24:39"	567006		106	"304-7684168-4360344"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316192303	
"2021-12-29 20:22:05"	567094	"Leinos-240.04.062"	106	"306-7666258-2473910"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316193871	
"2021-12-29 20:22:05"	567094		106	"306-7666258-2473910"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316193871	
"2021-12-30 01:41:02"	567211	"Fivel-02-4EVE325SM"	106	"303-9426449-4596369"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316195825	
"2021-12-30 01:41:02"	567211		106	"303-9426449-4596369"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316195825	
"2021-12-30 14:33:06"	567312	"Famag-140465000"	106	"304-6325096-8769934"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316210331	
"2021-12-30 14:33:06"	567312		106	"304-6325096-8769934"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316210331	
"2021-12-31 04:33:36"	567598	"Beko-22409"	106	"303-7438445-0582734"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316230363	
"2021-12-31 04:33:36"	567598		106	"303-7438445-0582734"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316230363	
"2021-12-31 16:26:02"	567742	"Silky-KSI572617"	106	"302-3894827-7345909"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316232831	
"2021-12-31 16:26:02"	567742		106	"302-3894827-7345909"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316232831	
"2021-12-31 18:25:37"	567855	"Picard-3006062019"	106	"302-2371206-3453965"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316238057	
"2021-12-31 18:25:37"	567855		106	"302-2371206-3453965"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316238057	
"2021-12-31 18:28:32"	567846	"Picard-3010059119"	106	"306-6828989-2840339"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316238059	
"2021-12-31 18:28:32"	567846		106	"306-6828989-2840339"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316238059	
"2021-12-31 18:26:24"	567862	"Silky-KSI522127"	106	"306-9558826-9579502"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446316238254	
"2021-12-31 18:26:24"	567862		106	"306-9558826-9579502"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446316238254	
"2022-01-01 16:54:50"	567936	"Fivel-02-41EB15SM"	106	"306-7463789-3917114"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316240668	
"2022-01-01 16:54:50"	567936		106	"306-7463789-3917114"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316240668	
"2022-01-02 00:57:15"	568017	"Silky-KSI522127"	106	"028-9050071-6718724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316242688	
"2022-01-02 00:57:15"	568017		106	"028-9050071-6718724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316242688	
"2022-01-02 00:57:32"	568018	"Silky-KSI572617"	106	"304-7394961-9151558"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316242691	
"2022-01-02 00:57:32"	568018		106	"304-7394961-9151558"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316242691	
"2022-01-04 03:01:56"	568820	"Silky-KSI5060413"	106	"304-9289940-8336347"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316350369	
"2022-01-04 03:01:56"	568820	"Silky-KZSI5060413"	106	"304-9289940-8336347"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316350369	
"2022-01-04 03:01:56"	568820		106	"304-9289940-8336347"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316350369	
"2022-01-04 03:00:52"	568822	"Silky-KSI572617"	106	"304-9977138-2735517"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316350370	
"2022-01-04 03:00:52"	568822		106	"304-9977138-2735517"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316350370	
"2022-01-04 13:59:39"	569014	"Famag-161406800"	106	"302-4839950-5689151"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316382446	
"2022-01-04 13:59:39"	569014		106	"302-4839950-5689151"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316382446	
"2022-01-05 12:30:42"	569295	"Fermit-07004"	106	"306-5109447-4279516"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446316413021	
"2022-01-05 12:30:42"	569295		106	"306-5109447-4279516"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446316413021	
"2022-01-05 20:20:44"	569487	"WILPU-1682300002"	106	"028-8653809-9819502"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316434959	
"2022-01-05 20:20:44"	569487		106	"028-8653809-9819502"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316434959	
"2022-01-18 19:10:51"	574382	"Acmos-08.071.197"	106	"028-1839142-3052356"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316596169	
"2022-01-18 19:10:51"	574382		106	"028-1839142-3052356"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316596169	
"2022-01-28 22:51:27"	578466	"Stehle-58110192"	106	"305-4991748-9340356"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316708976	
"2022-01-28 22:51:27"	578466		106	"305-4991748-9340356"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316708976	
"2022-02-21 18:43:04"	588824	"Fivel-02-54VE316BLC"	106	"302-9646001-0709161"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316933495	
"2022-02-21 18:43:04"	588824		106	"302-9646001-0709161"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316933495	
"2022-02-22 15:49:05"	589276	"Heitmann-7963GM"	106	"302-3166503-4122731"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316967469	
"2022-02-22 15:49:05"	589276		106	"302-3166503-4122731"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446316967469	
"2022-02-23 21:21:38"	589822	"WILPU-5010812902"	106	"028-2709011-9157958"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317001792	
"2022-02-23 21:21:38"	589822		106	"028-2709011-9157958"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317001792	
"2022-02-26 13:33:20"	590836	"Beko-2981150"	106	"028-2651548-8717152"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317037412	
"2022-02-26 13:33:20"	590836		106	"028-2651548-8717152"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317037412	
"2022-03-06 16:29:18"	594121	"Silky-KSI755524"	106	"303-0546371-3479517"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317171955	
"2022-03-06 16:29:18"	594121		106	"303-0546371-3479517"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317171955	
"2022-03-15 12:04:08"	597216	"Famag-188605000"	106	"305-7847052-0275560"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317335859	
"2022-03-15 12:04:08"	597216		106	"305-7847052-0275560"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317335859	
"2022-03-16 14:06:56"	598000	"Acmos-08.072.187"	106	"028-4888536-3011524"	"[8.1] Storniert mit Gutschrift"	4	"DPD"	9446317364355	
"2022-03-16 14:06:56"	598000		106	"028-4888536-3011524"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317364355	
"2022-03-19 22:09:11"	599155	"K-Stanley-FMST1-75796"	106	"305-9207223-5839557"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317404689	
"2022-03-19 22:09:11"	599155		106	"305-9207223-5839557"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317404689	
"2022-03-21 23:06:48"	599968	"Stubai-437002"	106	"303-1067377-9220359"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317462972	
"2022-03-21 23:06:48"	599968		106	"303-1067377-9220359"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317462972	
"2022-03-22 18:14:39"	600417	"GTM-MZLS0700230A01N"	106	"304-6750770-5317958"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317486020	
"2022-03-22 18:14:39"	600417		106	"304-6750770-5317958"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446317486020	
"2022-09-01 16:41:08"	659853	"Heitmann-386-45"	106	"306-4103938-4259539"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446318761054	
"2022-09-01 16:41:08"	659853		106	"306-4103938-4259539"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446318761054	
"2022-10-08 13:06:12"	674007	"Halder-3201.080"	106	"304-2296442-3437945"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446318984888	
"2022-10-08 13:06:12"	674007		106	"304-2296442-3437945"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446318984888	
"2022-10-08 13:04:42"	673763	"Stubai-765430"	106	"305-2682829-9561945"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446318984956	
"2022-10-08 13:04:42"	673763		106	"305-2682829-9561945"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446318984956	
"2022-10-08 19:04:00"	674054	"Heitmann-385-39"	106	"306-6811907-2267536"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446318985522	
"2022-10-08 19:04:00"	674054		106	"306-6811907-2267536"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446318985522	
"2022-10-12 13:08:37"	675580	"Picard-6006041019"	106	"302-9714888-1745958"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446319018050	
"2022-10-12 13:08:37"	675580		106	"302-9714888-1745958"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446319018050	
